County,Legal Name,Trade Name,Postal Code,Country,Account Code,License Type,Expiration Date,Address & Lat/Long
PHILADELPHIA,ZHI DONG,NEW HONG KONG RESTAURANT,19133,US,51**3389,Retail,02/28/2023,"641 W CLEARFIELD STREET
PHILADELPHIA, PA 19133
(39.998614, -75.142404)"
MONTGOMERY,MANZOOR CHUGHTAI,7 ELEVEN 1408 30392C,19038,US,70**0382,Cig/OTP Retail,02/28/2023,"362 EASTON RD
GLENSIDE, PA 19038
(40.092479, -75.161651)"
ALLEGHENY,MIRAMAR BRANDS PENNSYLVANIA INC.,7-ELEVEN STORE #36155,15110,US,02**1846,Cig/OTP Retail,02/28/2023,"818 N. DUQUESNE BLVD.
DUQUESNE, PA 15110
(40.382707, -79.857164)"
LEHIGH,HATVI MINI MART LLC,HATVI MINI MART LLC,18103,US,39**4625,OTP Retail,02/28/2023,"802 S 8TH ST
ALLENTOWN, PA 18103
(40.591856, -75.469186)"
BERKS,PRIME FOODS INC,PRIME FOODS INC,19545,US,06**1035,Cig/OTP Retail,02/28/2023,"1255 MONTGOMERY AVE
NEW BERLINVILLE, PA 19545
(40.344182, -75.626839)"
LANCASTER,LANCASTER TRAVEL PLACES LLC,LANCASTER TRAVEL PLACES,17572-9772,US,36**4106,Cig/OTP Retail,02/28/2023,"2622 LINCOLN HWY E
RONKS, PA 17572-9772
(40.020247, -76.18161)"
PHILADELPHIA,LILA SUPER CORNER INC,LILA SUPER CORNER INC,19149-3205,US,51**1499,Cig/OTP Retail,02/28/2023,"6060 CASTOR AVE
PHILADELPHIA, PA 19149-3205
(40.035652, -75.081072)"
WASHINGTON,SPAN AND TAYLOR DRUG COM,SPAN & TAYLOR DRUG CO,15063-2305,US,63**8976,Retail,02/28/2023,"175 W MAIN ST
MONONGAHELA, PA 15063-2305
(40.20142, -79.924233)"
CUMBERLAND,TK PA INC,4947 CARLISLE PIKE,17050-1705,US,21**4772,Cig/OTP Retail,02/28/2023,"4947 CARLISLE PIKE
MECHANICSBURG, PA 17050-1705
(40.237215, -76.969783)"
LEHIGH,SHRI SHUBAN LLC,SHRI SHUBAN LLC,18101,US,39**2793,Cig/OTP Retail,02/28/2023,"315 W LINDEN ST
ALLENTOWN, PA 18101
(40.606353, -75.462569)"
ALLEGHENY,MIRAMAR BRANDS PENNSYLVANIA INC.,7-ELEVEN STORE #36187,15101,US,02**1849,Cig/OTP Retail,02/28/2023,"4630 WILLIAM FLYNN HWY
ALLISON PARK, PA 15101
(40.590773, -79.948089)"
LEHIGH,88 SMOKE SHOP LLC,88 SMOKE SHOP LLC,18102,US,39**9038,Cig/OTP Retail,02/28/2023,"536 NORTH FRONT ST
ALLENTOWN, PA 18102
(40.614631, -75.459528)"
LEHIGH,VOLPES SPORTS BAR EMMAUS LLC,VOLPE S SPORTS BAR EMMAUS,18049-3812,US,39**8636,Vending,02/28/2023,"501 BROAD ST
EMMAUS, PA 18049-3812
(40.532545, -75.49196)"
ALLEGHENY,HYDRO SC LLC,GOLDEN GOAT LAWRENCEVILLE,15201,US,02**4128,OTP Retail,02/28/2023,"4319 BUTLER ST
PITTSBURGH, PA 15201
(40.471166, -79.960004)"
MONTGOMERY,SOUDERTON FOOD MART INC,SOUDERTON FOOD MART INC,18964-1219,US,46**5915,Cig/OTP Retail,02/28/2023,"672 E BROAD ST
SOUDERTON, PA 18964-1219
(40.31467, -75.31151)"
LEHIGH,BJLZ MANAGEMENT INC.,7-ELEVEN STORE #17073B,18052,US,39**5581,Cig/OTP Retail,02/28/2023,"193 MICKLEY ROAD
WHITEHALL TOWNSHIP, PA 18052
(40.620831, -75.483024)"
LAWRENCE,ZAIN LLC,ZAIN MINI MART,16101-5312,US,37**8880,Cig/OTP Retail,02/28/2023,"2012 E WASHINGTON ST
NEW CASTLE, PA 16101-5312
(40.976631, -80.318048)"
PHILADELPHIA,JEISYS FOOD MARKET INC,JEISYS FOOD MARKET INC,19144,US,51**5573,Cig/OTP Retail,02/28/2023,"5701 GERMANTOWN AVE
PHILADELPHIA, PA 19144
(40.036009, -75.174924)"
NORTHAMPTON,PORT ROYAL PIT STOP LLC,PORT ROYAL PIT STOP LLC,17082,US,48**6446,Cig/OTP Retail,02/28/2023,"805 MARKET ST
PORT ROYAL, PA 17082
(40.531711, -77.390191)"
PHILADELPHIA,FRANCIS GROCERY INC,FRANCIS GROCERY INC,19124,US,51**5585,Cig/OTP Retail,02/28/2023,"1601 CHELTENHAM AVE
PHILADELPHIA, PA 19124
(40.028514, -75.078959)"
WESTMORELAND,DAVID LUEHM,LUEHM CANDY COMPANY,15642,US,65**1349,Wholesale,02/28/2023,"46 BUTTERMILK HOLLOW RD
NORTH HUNTINGDON, PA 15642
(40.32804, -79.727317)"
ALLEGHENY,NATTY HEIGHTS BEER LLC,NATTY HEIGHTS,15065,US,02**2762,OTP Retail,02/28/2023,"14 HIGHLANDS MALL DRIVE
NATRONA HEIGHTS, PA 15065
(40.646155, -79.71063)"
PHILADELPHIA,ALEEHA SOBIA INC,ALEEHA SOBIA INC,19124-4821,US,51**9777,Retail,02/28/2023,"4200 G ST
PHILADELPHIA, PA 19124-4821
(40.013207, -75.111927)"
MONTGOMERY,PRICESMART NORTH PENNSYLVANIA LLC,PRICESMART NORTH PENNSYLVANIA LLC,18640,US,46**8096,OTP Wholesale,02/28/2023,"161 CENTERPOINT BLVD
JENKIN TOWNSHIP, PA 18640
(41.298905, -75.758481)"
ALLEGHENY,NAINA MINIMART,NAINA MINI MART,15219,US,02**1374,Cig/OTP Retail,02/28/2023,"1800 FORBES AVE
PITTSBURGH, PA 15219
(40.437479, -79.981353)"
PHILADELPHIA,FA INC,GOMEZ SUPERMARKET,19144,US,51**3107,Retail,02/28/2023,"4562-62 WAYNE AVENUE
PHILADELPHIA, PA 19144
(40.02292, -75.163157)"
LUZERNE,PANTRYQUIK LLC,"902 W. DIAMOND AVENUE, HAZLETON, PA",18201,US,40**9801,Cig/OTP Retail,02/28/2023,"902 W. DIAMOND AVENUE
HAZLETON, PA 18201
(40.958099, -75.986263)"
CARBON,MALLARD MARKETS INC,MALLARD MARKET,18235,US,13**0622,Retail,02/28/2023,"161 SOUTH SECOND STREET
LEHIGHTON, PA 18235
(40.832282, -75.710189)"
BERKS,V&P GROCERY RESTAURANT LLC,521 CHESTNUT ST READING PA 19601,19602,US,06**4971,OTP Retail,02/28/2023,"521 CHESTNUT ST
READING, PA 19602
(40.332193, -75.92704)"
CHESTER,APPLE INVESTMENT 7 INC.,7-ELEVEN STORE 2405-11312B,19460,US,15**7229,OTP Retail,02/28/2023,"200 NUTT ROAD
PHOENIXVILLE, PA 19460
(40.124997, -75.516383)"
WESTMORELAND,QWIK STOP MINI MART,QWIK STOP MINI MART,15670-3155,US,65**3845,Cig/OTP Retail,02/28/2023,"8279 ROUTE 22 STE 1
NEW ALEXANDRIA, PA 15670-3155"
SCHUYLKILL,DOLGENCORP LLC,DOLLAR GENERAL STORE 23333,17901,US,54**5370,Cig/OTP Retail,02/28/2023,"840 GORDON NAGLE TRAIL
POTTSVILLE, PA 17901
(40.667401, -76.235518)"
LEHIGH,OM BEVERAGES INC,SOUTH MOUNTAIN BEVERAGE,18103,US,39**2742,Cig/OTP Retail,02/28/2023,"704 W EMAUS AVE.
ALLENTOWN, PA 18103
(40.574462, -75.461694)"
LEBANON,SAHJANAND INC,SHELL GAS STATION,17042-5126,US,38**3751,Cig/OTP Retail,02/28/2023,"135 S 12TH ST
LEBANON, PA 17042-5126
(40.336203, -76.430677)"
MONTGOMERY,WILLOW EASTON INC,SUNOCO A PLUS,19090-1129,US,46**6514,Cig/OTP Retail,02/28/2023,"2500 EASTON RD
WILLOW GROVE, PA 19090-1129
(40.168142, -75.126145)"
MONTGOMERY,BELMONT PETROLEUM LLC,BELMONT PETROLEUM LLC,19004-1312,US,46**4920,Cig/OTP Retail,02/28/2023,"210 BELMONT AVE
BALA CYNWYD, PA 19004-1312
(40.022004, -75.230872)"
LEHIGH,HATVI MINI MART LLC,HATVI MINI MART LLC,18103,US,39**4569,Retail,02/28/2023,"802 S 8TH ST
ALLENTOWN, PA 18103
(40.591856, -75.469186)"
WAYNE,CLOUD HEMPISTRY LLC,HONESDALE,18431,US,64**0283,OTP Manufacturer,02/28/2023,"1130 TEXAS PALMYRA HWY
HONESDALE, PA 18431
(41.552729, -75.220548)"
WYOMING,BOWMANS CREEK SERVICE CENTER INC,BOWMANS CREEK SERVICE CENTER,18657-6320,US,66**0441,Cig/OTP Retail,02/28/2023,"2513 SR 29 S
MONROE TOWNSHIP, PA 18657-6320
(41.439557, -76.022492)"
DELAWARE,BEAVER VALLEY BEVERAGES INC,BREWERS OUTLET,19317,US,23**7557,Cig/OTP Retail,02/28/2023,"257 WILMINGTN W CHSTR PKE
CHADDS FORD, PA 19317"
LEHIGH,ELM STREET DELI LLC,"ELM STREET DELI, LLC",18109-2731,US,39**5454,Retail,02/28/2023,"241 E ELM STREET
ALLENTOWN, PA 18109-2731
(40.604911, -75.446766)"
YORK,NIBBANA LIFE,NIBBANA LIFE LLC,17315,US,67**2274,OTP Retail,02/28/2023,"2900A CARLISLE RD
DOVER, PA 17315
(39.982093, -76.815146)"
WESTMORELAND,AMERICAN FUEL & OIL COMPANY,BP LATROBE,15650,US,65**2755,Cig/OTP Retail,02/28/2023,"3608 LINCOLN HWY
LATROBE, PA 15650
(40.289445, -79.358129)"
DELAWARE,CONNOISSEUR MEDIA LLC,CONNOISSEUR MEDIA LLC,19063,US,23**5604,OTP Retail,02/28/2023,"109 W STATE STREET
MEDIA, PA 19063
(39.918203, -75.391513)"
PHILADELPHIA,S & J FOOD MARKET INC,S & J FOOD MARKET INC,19138,US,51**0439,Cig/OTP Retail,02/28/2023,"6501 WYNCOTE AVENUE
PHILADELPHIA, PA 19138
(40.053182, -75.156711)"
LEHIGH,WANAMAKERS GENERAL STORE LLC,WANAMAKERS GENERAL STORE LLC,19529-8915,US,39**7280,Cig/OTP Retail,02/28/2023,"8888 KINGS HWY
KEMPTON, PA 19529-8915
(40.661063, -75.845463)"
LEHIGH,NARA PREMIUM 5 LLC,NARA PREMIUM,18109,US,39**5098,Cig/OTP Retail,02/28/2023,"2101 UNION BLVD #5
ALLENTOWN, PA 18109
(40.625803, -75.424489)"
BEAVER,CAG PROPERTIES LLC,GILES TOWN & COUNTRY MARKET I,15010-3735,US,04**9037,Cig/OTP Retail,02/28/2023,"801 24TH ST
BEAVER FALLS, PA 15010-3735
(40.764086, -80.320983)"
LEHIGH,NARA PREMIUM 6 LLC,WHITEHALL,18052,US,39**5426,OTP Retail,02/28/2023,"2242 MACARTHUR RD
WHITEHALL, PA 18052
(40.638517, -75.488987)"
FRANKLIN,I & J MILLER INC,MILLERS SUNOCO,17202-1911,US,28**8984,Cig/OTP Retail,02/28/2023,"1027 LINCOLN WAY W
CHAMBERSBURG, PA 17202-1911
(39.935149, -77.68892)"
UNION,BISON BEVERAGE INC,BISON BEVERAGE INC,17837-1366,US,60**1300,Retail,02/28/2023,"910 W MARKET ST
LEWISBURG, PA 17837-1366
(40.96006, -76.892582)"
LEHIGH,AADI CORP,AADI CORP,18066-2035,US,39**5961,Cig/OTP Retail,02/28/2023,"6391 ROUTE 309
NEW TRIPOLI, PA 18066-2035
(40.679822, -75.720729)"
COLUMBIA,C M LAUBACH & SONS INC,C M LAUBACH & SONS INC,18603-3313,US,19**9824,Cig/OTP Retail,02/28/2023,"547 E 8TH ST
BERWICK, PA 18603-3313
(41.063403, -76.229073)"
ERIE,AK ERIE CORPORATION,AK ERIE CORPORATION,16505,US,25**0945,Cig/OTP Retail,02/28/2023,"2747 W 12TH ST
ERIE, PA 16505
(42.100928, -80.142518)"
UNKNOWN/OUT OF STATE,SILVERBACK DISTRO LLC,SILVERBACK DISTRO LLC,78542,US,99**8158,OTP Wholesale,02/28/2023,"323 E. OWASSA RD
EDINBURG, TX 78542
(26.246845, -98.169812)"
CLEARFIELD,PHILIPSBURG BEVERAGE INC,GENNA BEER DISTRIBUTING,16866,US,17**1896,Cig/OTP Retail,02/28/2023,"22 IRWIN DR PEEBLES PLAZA
PHILIPSBURG, PA 16866"
PHILADELPHIA,JN FOOD MARKET INC,JN FOOD MARKET INC,19134,US,51**2849,Retail,02/28/2023,"200 E WESTMORELAND STREET
PHILADELPHIA, PA 19134
(39.99992, -75.126868)"
CARBON,LAKE HARMONY MARKET COUNTRY PEDDLER,LAKE HARMONY MARKET COUNTRY PEDDLER,18624,US,13**7135,Retail,02/28/2023,"PO BOX 82
LAKE HARMONY, PA 18624"
BUCKS,WELLNESS HOSPITALITY INC,COUNTRY HOUSE MOTEL,19067,US,09**5596,OTP Retail,02/28/2023,"951 OLD LINCOLN HWY
MORRISVILLE, PA 19067
(40.19634, -74.807952)"
PHILADELPHIA,PHILLY GAS INC,PHILLY GAS INC,19132-1552,US,51**9826,Retail,02/28/2023,"2044 W ALLEGHENY AVE
PHILADELPHIA, PA 19132-1552
(40.003031, -75.164024)"
LAWRENCE,DOLGENCORP LLC,DOLLAR GENERAL STORE 21682,16157,US,37**2178,Cig/OTP Retail,02/28/2023,"313 STATE ROUTE 18
WAMPUM, PA 16157"
CLEARFIELD,DOLGENCORP LLC,DOLLAR GENERAL STORE 21258,16858,US,17**1475,Cig/OTP Retail,02/28/2023,"4145 MORRISDALE ALLPORT HWY
MORRISDALE, PA 16858
(40.950912, -78.22188)"
ERIE,DOLGENCORP LLC,DOLLAR GENERAL #14706,16407,US,25**7854,Cig/OTP Retail,02/28/2023,"405 W COLUMBUS AVE
CORRY, PA 16407
(41.934774, -79.656882)"
BUCKS,SHREE KAALI THREE CORP.,7-ELEVEN STORE #11370A,19055,US,09**4570,Cig/OTP Retail,02/28/2023,"2415 HAINES ROAD
LEVITTOWN, PA 19055
(40.13824, -74.834086)"
PHILADELPHIA,MADELINE WASHINGTON,MADELINE WASHINGTON NEWS STAND,19133,US,51**8911,Retail,02/28/2023,"2700 GERMANTOWN LEHIGH AVENUE
PHILADELPHIA, PA 19133
(39.993318, -75.147834)"
DELAWARE,GARRETT CONVENIENCE LLC,GARRETT CONVENIENCE LLC,19082,US,23**2550,Cig/OTP Retail,02/28/2023,"782 GARRETT RD
UPPER DARBY, PA 19082
(39.957853, -75.268388)"
BUCKS,CLASSIC CIGAR PARLOR INC,CLASSIC CIGAR PARLOR INC,18901-4315,US,09**5425,Cig/OTP Retail,02/28/2023,"12 N MAIN ST
DOYLESTOWN, PA 18901-4315
(40.310361, -75.130614)"
LAWRENCE,MIRAMAR BRANDS PENNSYLVANIA INC.,7-ELEVEN STORE #35897,16101,US,37**1839,Cig/OTP Retail,02/28/2023,"608 HIGHLAND AVE.
NEW CASTLE, PA 16101
(41.008428, -80.340624)"
LUZERNE,E & J GROCERY CORP,SAN JOSE DELI,18201,US,40**1823,OTP Retail,02/28/2023,"347 W BROAD ST
HAZLETON, PA 18201
(40.95574, -75.979949)"
WESTMORELAND,MIRAMAR BRANDS PENNSYLVANIA INC.,7-ELEVEN STORE #36120,15601,US,65**1841,Cig/OTP Retail,02/28/2023,"ONE FOSTERVILLE RD.
GREENSBURG, PA 15601"
MONTGOMERY,B&T BROTHERS MINI MARKET INC,B&T BROTHERS MINI MARKET INC,19401,US,46**4461,Retail,02/28/2023,"428 ARCH ST
NORRISTOWN, PA 19401
(40.113973, -75.338323)"
BUCKS,IDRISH VOHRA CORPORATION,7-ELEVEN STORE #11366B,19030,US,09**3231,Cig/OTP Retail,02/28/2023,"904 TRENTON RD.
FAIRLESS HILLS, PA 19030
(40.185888, -74.833752)"
ALLEGHENY,AMERICAN FUEL & OIL COMPANY,AMERICAN FUEL & OIL COMPANY,15106,US,02**8774,Retail,02/28/2023,"365 EAST MAIN STREET
CARNEGIE, PA 15106
(40.409956, -80.082811)"
HUNTINGDON,SALVATORE SCACCIA,MACTOWN PIZZA PLUS,16652-7457,US,31**2182,Cig/OTP Retail,02/28/2023,"11249 RAYSTOWN RD
HUNTINGDON, PA 16652-7457
(40.461576, -78.070709)"
BUCKS,PATSON VILLAGE INC,MARKET AT VILLAGE SHIRES,18966,US,09**7601,OTP Retail,02/28/2023,"1486 BUCK ROAD
HOLLAND, PA 18966
(40.204119, -74.955437)"
PHILADELPHIA,RUIXING LIU,MR PAN S RESTAURANT,19122,US,51**2693,Retail,02/28/2023,"151 W NORRIS ST
PHILADELPHIA, PA 19122
(39.980405, -75.135303)"
LEHIGH,IFFY & ZAK INC,TURNER ST MARKET,18102-3632,US,39**8420,Cig/OTP Retail,02/28/2023,"1401 W TURNER ST
ALLENTOWN, PA 18102-3632
(40.601083, -75.487419)"
BUCKS,WARMINSTER TOBACCO INC,WARMINSTER CIGAR & TOBACCO OUTLET,18974,US,09**4400,Cig/OTP Retail,02/28/2023,"25 NEWTOWN ROAD
WARMINSTER, PA 18974
(40.180312, -75.084864)"
ERIE,ASHLEY DYKES-WATTS,BARB'S CORNER MARKET,16508,US,25**0745,Retail,02/28/2023,"1166 WEST 26TH STREET
ERIE, PA 16508
(42.102594, -80.098937)"
BUCKS,RD S INC,GAS STATION,18976,US,09**4283,Cig/OTP Retail,02/28/2023,"1400 EASTON ROAD
WARRINGTON, PA 18976
(40.252005, -75.133175)"
MONTGOMERY,ADIL AND SONS INC,ADIL AND SONS INC,19004,US,46**5557,Cig/OTP Retail,02/28/2023,"185 W CITY AVE
BALA CYNWYD, PA 19004
(39.997268, -75.234876)"
MONROE,AROD MANAGEMENT CORPORATION,STOGIES SMOKE SHOP,18466-8367,US,45**0205,Cig/OTP Retail,02/28/2023,"544 ROUTE 196 STE 3
TOBYHANNA, PA 18466-8367
(41.21074, -75.362625)"
COLUMBIA,RIKAR INC,RIKAR INC,17815,US,19**2698,OTP Retail,02/28/2023,"23 PERRY AVE
BLOOMSBURG, PA 17815
(40.994189, -76.477729)"
BERKS,F M TOBACCO SHOP LLC,F M TOBACCO SHOP LLC,19605,US,06**5600,Cig/OTP Retail,02/28/2023,"2934 N 5TH STREET
READING, PA 19605
(40.378556, -75.927269)"
MONTGOMERY,CHOICE MARKET INC,CHOICE MARKET,19464,US,46**1040,Cig/OTP Retail,02/28/2023,"312 MANATAWNY ST
POTTSTOWN, PA 19464
(40.253513, -75.655095)"
ALLEGHENY,MIRAMAR BRANDS PENNSYLVANIA INC.,7-ELEVEN STORE #36195,15136,US,02**1851,Cig/OTP Retail,02/28/2023,"2 HECKEL ROAD
MCKEES ROCKS, PA 15136
(40.473727, -80.094644)"
PHILADELPHIA,C J LEES FOOD MARKET INC,C J LEES FOOD MARKET INC,19144-6027,US,51**8112,Retail,02/28/2023,"4716 GREENE ST
PHILA, PA 19144-6027
(40.025815, -75.162853)"
PHILADELPHIA,5818 CASTOR INC,5818 CASTOR INC,19149,US,51**2619,Retail,02/28/2023,"5818 CASTOR AVE
PHILADELPHIA, PA 19149
(40.032557, -75.08404)"
PHILADELPHIA,SHU QIU,"QIU, SHU L",19143,US,51**7633,Retail,02/28/2023,"642 S 56TH ST
PHILADELPHIA, PA 19143
(39.950137, -75.235123)"
UNION,OM SHIVAY INC,EXPRESS FOOD MART,17844-1406,US,60**9571,Cig/OTP Retail,02/28/2023,"58 E CHESTNUT STREET
MIFFLINBURG, PA 17844-1406
(40.921375, -77.037129)"
WAYNE,CLOUD HEMPISTRY LLC,HONESDALE,18431,US,64**4948,OTP Retail,02/28/2023,"1130 TEXAS PALMYRA HWY
HONESDALE, PA 18431
(41.552729, -75.220548)"
MCKEAN,SHEETZ INC,SHEETZ #656,16735,US,42**7435,OTP Retail,02/28/2023,"3014 ROUTE 219
KANE, PA 16735
(41.710694, -78.694354)"
DELAWARE,COUSINS FRESH MARKET 4 LLC,COUSINS FRESH MARKET 4 LLC,19013,US,23**9773,OTP Retail,02/28/2023,"3117 W 9TH STREET
CHESTER, PA 19013
(39.833993, -75.39852)"
ARMSTRONG,DOLGENCORP LLC,DOLLAR GENERAL # 17320,15686,US,03**2681,Retail,02/28/2023,"1661 STATE ROUTE 56
SPRING CHURCH, PA 15686
(40.608482, -79.479965)"
ADAMS,DOLGENCORP LLC,DOLLAR GENERAL STORE # 15315,16415-1072,US,01**8138,Cig/OTP Retail,02/28/2023,"US 20
FAIRVIEW, PA 16415-1072"
PHILADELPHIA,CARPENTER MINI MARKET INC,CARPENTER MINI MARKET INC,19143,US,51**3908,Retail,02/28/2023,"835 S 59TH ST
PHILADELPHIA, PA 19143
(39.948121, -75.241627)"
LUZERNE,SHEEN MART LLC,SHEEN MART LLC,18704-1011,US,40**0702,Cig/OTP Retail,02/28/2023,"175 E STATE ST
LARKSVILLE, PA 18704-1011
(41.26558, -75.924131)"
ARMSTRONG,GLASSMERE FUEL SERVICE INC,GLASSMERE FOOD MART # 322,16212,US,03**5333,Retail,02/28/2023,"290 PROSPECT AVE
CADOGAN, PA 16212
(40.75271, -79.582116)"
ALLEGHENY,MIRAMAR BRANDS PENNSYLVANIA INC.,7-ELEVEN STORE #36160,15222,US,02**1847,Cig/OTP Retail,02/28/2023,"420 SMITHFIELD ST.
PITTSBURGH, PA 15222
(40.439259, -79.999212)"
UNKNOWN/OUT OF STATE,JUICE SUPPLY COMPANY,JUICE SUPPLY COMPANY,91745,US,99**8340,OTP Wholesale,02/28/2023,"1211 JOHN REED CT
CITY OF INDUSTRY, CA 91745
(34.002084, -117.940043)"
ALLEGHENY,MIRAMAR BRANDS PENNSYLVANIA INC.,7-ELEVEN STORE #36127,15136,US,02**1842,Cig/OTP Retail,02/28/2023,"137 CLEVER RD.
MCKEES ROCKS, PA 15136
(40.469784, -80.100678)"
MONTGOMERY,SUPNEET FUEL LLC,SUPNEET FUEL LLC,19446-2409,US,46**6588,Cig/OTP Retail,02/28/2023,"291 N BROAD ST
LANSDALE, PA 19446-2409
(40.242638, -75.282659)"
WESTMORELAND,DAVID LUEHM,LUEHM CANDY COMPANY,15642,US,65**7752,Retail,02/28/2023,"46 BUTTERMILK HOLLOW RD
NORTH HUNTINGDON, PA 15642
(40.32804, -79.727317)"
ALLEGHENY,KRUPA GAS CORPORATION,KRUPA GAS CORPORATION,15241,US,02**2880,Cig/OTP Retail,02/28/2023,"2520 WASHINGTON ROAD
PITTSBURGH, PA 15241
(40.318712, -80.087998)"
CUMBERLAND,510 LLC,MT HOLLY BEVERAGE,17065,US,21**3396,Retail,02/28/2023,"510 N BALTIMORE AVE
MT HOLLY SPRINGS, PA 17065
(40.122778, -77.190582)"
UNKNOWN/OUT OF STATE,THE ELECTRIC TOBACCONIST LLC,THE ELECTRIC TOBACCONIST LLC,80301,US,99**0606,OTP Retail,02/28/2023,"2555 55T STREET
BOULDER, CO 80301
(40.024192, -105.225466)"
LANCASTER,CONNOISSEUR LANCASTER LLC,LANCASTER,17601,US,36**3792,OTP Retail,02/28/2023,"1864 FRUITVILLE PIKE
LANCASTER, PA 17601
(40.073518, -76.319963)"
PHILADELPHIA,MARCHELLO GP MINI MARKET INC,MARCHELLO GP MINI MARKET INC,19140,US,51**5556,Cig/OTP Retail,02/28/2023,"3901 N MARSHALL ST
PHILADELPHIA, PA 19140
(40.010919, -75.138967)"
ALLEGHENY,AMERICAN FUEL & OIL COMPANY,AMERICAN FUEL & OIL COMPANY,15106,US,02**8837,OTP Retail,02/28/2023,"365 EAST MAIN STRET
CARNEGIE, PA 15106
(40.409956, -80.082811)"
BUTLER,NIGHTINGALE HOLDINGS LLC,AMERICAN NATURAL 17,16059,US,10**9730,Retail,02/28/2023,"5051 ADAIR AVENUE
VALENCIA, PA 16059"
PHILADELPHIA,STAR LIGHT 10 INC,STAR LIGHT 10 INC,19151,US,51**5540,Cig/OTP Retail,02/28/2023,"6020 LANSDOWNE AVE
PHILADELPHIA, PA 19151
(39.975804, -75.241213)"
INDIANA,COLATCH WHOLESALE INC,COLATCH WHOLESALE,15681,US,32**0055,CSA/OTP Wholesale,02/28/2023,"1385 BENDIS ROAD
SALTSBURG, PA 15681
(40.57016, -79.377431)"
ERIE,HARKIRPA LLC,363 WEST 4TH STREET,16507,US,25**5099,Retail,02/28/2023,"363 WEST 4TH STREET
ERIE, PA 16507
(42.128334, -80.094892)"
PHILADELPHIA,STEVE LAU,SUPER SUNSHINE LAUNDROMAT,19143,US,51**8521,Cig/OTP Retail,02/28/2023,"942-44 S 58TH STREET
PHILADELPHIA, PA 19143
(39.946137, -75.240015)"
WASHINGTON,ANNA LEE'S CONVENIENCE STORE LLC,ANNA LEE'S CONVENIENCE STORE,15033,US,63**8167,Retail,02/28/2023,"501 ALLEN AVE
DONORA, PA 15033
(40.177747, -79.86206)"
ALLEGHENY,MIRAMAR BRANDS PENNSYLVANIA INC.,7-ELEVEN STORE #36139,15234,US,02**1845,Cig/OTP Retail,02/28/2023,"285 MOUNT LEBANON BLVD.
PITTSBURGH, PA 15234
(40.368549, -80.037188)"
BERKS,PRICETOWN STORE INC,CORNER  FOOD  MART,19022,US,06**5598,Cig/OTP Retail,02/28/2023,"3675 PRICETOWN RD
FLEETWOOD, PA 19022
(40.42692, -75.822871)"
BRADFORD,M ONE MINI STOP LLC,M ONE MINI STOP LLC,16701,US,08**2642,Cig/OTP Retail,02/28/2023,"84 W WASHINGTON ST
BRADFORD, PA 16701
(41.95725, -78.655044)"
LEHIGH,LEHIGH MART LLC,LEHIGH MART LLC,18062,US,39**1784,Cig/OTP Retail,02/28/2023,"325 E MAIN ST
MACUNGIE, PA 18062
(40.512823, -75.549758)"
PIKE,MILFORD CIGAR AND OUTLET LLC,MILFORD QUICK STOP,18337-1039,US,52**1027,Cig/OTP Retail,02/28/2023,"107 E HARFORD ST
MILFORD, PA 18337-1039
(41.32192, -74.803229)"
DAUPHIN,NAMASTE GROCERY 1 LLC,NAMASTE GROCERY 1,17111,US,22**8515,Retail,02/28/2023,"4800 DERRY ST
HARRISBURG, PA 17111
(40.258488, -76.803818)"
BEAVER,JOHNSTON INC,JOHNSTON MARKET,15050,US,04**8464,Cig/OTP Retail,02/28/2023,"444 PINE ST
HOOKSTOWN, PA 15050
(40.599305, -80.474172)"
BLAIR,CLAY MART LLC,CLAY MART,16625,US,07**5593,Cig/OTP Retail,02/28/2023,"13138 DUNNINGS HWY
CLAYSBURG, PA 16625
(40.292214, -78.455078)"
LANCASTER,HIMALAYAN LLC,HIMALAYAN LLC,17562-9602,US,36**1546,Cig/OTP Retail,02/28/2023,"3158 LINCOLN HWY E
PARADISE, PA 17562-9602
(40.008938, -76.124403)"
ELK,BENNETTS VALLEY PHARMACY INC,BENNETTS VALLEY PHARMACY,15868,US,24**8892,Cig/OTP Retail,02/28/2023,"18496 BENNETTS VALLEY HWY
WEEDVILLE, PA 15868
(41.268373, -78.496867)"
ARMSTRONG,DOLGENCORP LLC,DOLLAR GENERAL # 14688,15656-8279,US,03**7599,Cig/OTP Retail,02/28/2023,"325 STATE ROUTE 66
LEECHBURG, PA 15656-8279
(40.661547, -79.606409)"
CHESTER,NAIVEDYA INC,XPRESS STOP,19390-8704,US,15**7333,Cig/OTP Retail,02/28/2023,"3375 GAP NEWPORT PIKE
WEST GROVE, PA 19390-8704
(39.854302, -75.821836)"
PHILADELPHIA,NORTH 17 CONVENIENCE STORE LLC,NORTH 17 CONVENIENCE,19140,US,51**5574,Cig/OTP Retail,02/28/2023,"3525 N 17TH ST
PHILADELPHIA, PA 19140
(40.007666, -75.15651)"
ALLEGHENY,MIRAMAR BRANDS PENNSYLVANIA INC.,7-ELEVEN STORE #36138,15237,US,02**1844,Cig/OTP Retail,02/28/2023,"740 W. INGOMAR ROAD
PITTSBURGH, PA 15237
(40.581449, -80.056022)"
CHESTER,DK THORNDALE INC,DK THORNDALE,19372,US,15**5125,Retail,02/28/2023,"65 N BAILEY RD
THORNDALE, PA 19372
(39.995934, -75.761369)"
