"ID","age","sex","ethnicity","ethnic.target","target.type","target","sympathy","average.sympathy","c.sympathy","c.average.sympathy","warmth"
2757206379,26,"male","South Asian","Latino","outgroup",1,11,10.2857142857143,0.714285714285714,3.72938443670151,11
2757231225,40,"male","White","Latino","outgroup",1,10,9.28571428571429,0.714285714285714,2.72938443670151,11
2757303829,16,"male","South Asian","Latino","outgroup",1,11,7.85714285714286,3.14285714285714,1.30081300813008,6
2758719455,21,"male","South Asian","Latino","outgroup",1,5,5.71428571428571,-0.714285714285714,-0.842044134727061,9
2758768610,19,"male","East Asian","Latino","outgroup",1,1,1.71428571428571,-0.714285714285714,-4.84204413472706,10
2758777083,20,"male","East Asian","Latino","outgroup",1,6,5.14285714285714,0.857142857142857,-1.41347270615563,7
2760455783,19,"male","South Asian","Latino","outgroup",1,1,5.42857142857143,-4.42857142857143,-1.12775842044135,11
2760503570,21,"female","South Asian","Latino","outgroup",1,1,5.14285714285714,-4.14285714285714,-1.41347270615563,4
2760511514,21,"female","East Asian","Latino","outgroup",1,7,6.14285714285714,0.857142857142857,-0.413472706155632,6
2760562563,25,"female","East Asian","Latino","outgroup",1,6,5.85714285714286,0.142857142857143,-0.699186991869919,6
2760583748,40,"male","White","Latino","outgroup",1,1,2.42857142857143,-1.42857142857143,-4.12775842044135,6
2762539207,29,"male","White","Latino","outgroup",1,10,7.28571428571429,2.71428571428571,0.72938443670151,8
2763078934,75,"male","White","Latino","outgroup",1,6,5.85714285714286,0.142857142857143,-0.699186991869919,6
2764234066,61,"female","White","Latino","outgroup",1,6,6,0,-0.556329849012775,6
2764282283,19,"male","South Asian","Latino","outgroup",1,8,7.57142857142857,0.428571428571429,1.0150987224158,11
2764386179,25,"male","Arabic","Latino","outgroup",1,1,2,-1,-4.55632984901278,1
2766047811,18,"female","White","Latino","outgroup",1,4,4.28571428571429,-0.285714285714286,-2.27061556329849,6
2767645408,22,"female","East Asian","Latino","outgroup",1,11,10.1428571428571,0.857142857142858,3.58652729384437,11
2770890793,27,"male","East Asian","Latino","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,6
2774452699,22,"female","East Asian","Latino","outgroup",1,2,4,-2,-2.55632984901278,3
2774685364,29,"male","East Asian","Latino","outgroup",1,6,6,0,-0.556329849012775,6
2776183410,32,"female","South Asian","Latino","outgroup",1,7,6.71428571428571,0.285714285714286,0.157955865272939,8
2776528094,30,"female","White","Latino","outgroup",1,11,9.71428571428571,1.28571428571429,3.15795586527294,11
2780454529,22,"female","East Asian","Latino","outgroup",1,5,5.42857142857143,-0.428571428571429,-1.12775842044135,6
2783222778,25,"male","East Asian","Latino","outgroup",1,6,7.28571428571429,-1.28571428571429,0.72938443670151,9
2783223556,22,"female","Arabic","Latino","outgroup",1,7,5.85714285714286,1.14285714285714,-0.699186991869919,6
2783494839,31,"female","White","Latino","outgroup",1,11,8.14285714285714,2.85714285714286,1.58652729384437,10
2783508311,29,"female","White","Latino","outgroup",1,10,9.42857142857143,0.571428571428571,2.87224157955865,10
2806517618,26,"female","East Asian","Latino","outgroup",1,9,8.42857142857143,0.571428571428571,1.87224157955865,9
2810467717,19,"female","White","Latino","outgroup",1,11,10.2857142857143,0.714285714285714,3.72938443670151,7
2813821869,25,"female","White","Latino","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,11
2813846971,57,"male","White","Latino","outgroup",1,1,2.57142857142857,-1.57142857142857,-3.9849012775842,6
2820106638,23,"female","White","Latino","outgroup",1,10,9.28571428571429,0.714285714285714,2.72938443670151,10
2820215505,27,"male","East Asian","Latino","outgroup",1,8,5.85714285714286,2.14285714285714,-0.699186991869919,7
2820237396,22,"male","White","Latino","outgroup",1,11,9.14285714285714,1.85714285714286,2.58652729384437,11
2820308927,19,"male","East Asian","Latino","outgroup",1,5,5.28571428571429,-0.285714285714286,-1.27061556329849,6
2820322632,20,"female","White","Latino","outgroup",1,6,5.71428571428571,0.285714285714286,-0.842044134727061,6
2829746692,18,"female","Latino","Latino","ingroup",-1,11,9.28571428571429,1.71428571428571,2.72938443670151,11
2829884015,28,"female","South Asian","Latino","outgroup",1,10,9.57142857142857,0.428571428571429,3.0150987224158,11
2829923613,28,"male","White","Latino","outgroup",1,8,7.71428571428571,0.285714285714286,1.15795586527294,8
2831938786,18,"female","East Asian","Latino","outgroup",1,5,5.14285714285714,-0.142857142857143,-1.41347270615563,6
2831967037,30,"female","South Asian","Latino","outgroup",1,7,6.85714285714286,0.142857142857143,0.300813008130081,6
2834509170,23,"male","White","Latino","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,11
2835669664,21,"male","South Asian","Latino","outgroup",1,8,6.28571428571429,1.71428571428571,-0.27061556329849,6
2837310026,21,"male","White","Latino","outgroup",1,8,8.14285714285714,-0.142857142857142,1.58652729384437,3
2868058813,18,"female","South Asian","Latino","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,11
2868060213,19,"male","East Asian","Latino","outgroup",1,6,5.28571428571429,0.714285714285714,-1.27061556329849,1
2868060602,18,"female","South Asian","Latino","outgroup",1,7,6.42857142857143,0.571428571428571,-0.127758420441347,7
2868063873,18,"female","South Asian","Latino","outgroup",1,6,7.57142857142857,-1.57142857142857,1.0150987224158,6
2868064299,22,"male","White","Latino","outgroup",1,6,5.14285714285714,0.857142857142857,-1.41347270615563,7
2868080637,18,"female","East Asian","Latino","outgroup",1,6,6.42857142857143,-0.428571428571429,-0.127758420441347,7
2868081235,18,"female","East Asian","Latino","outgroup",1,1,1.85714285714286,-0.857142857142857,-4.69918699186992,1
2868086753,18,"female","South Asian","Latino","outgroup",1,11,10.2857142857143,0.714285714285714,3.72938443670151,11
2868096075,18,"female","South Asian","Latino","outgroup",1,1,3.57142857142857,-2.57142857142857,-2.9849012775842,6
2868100877,18,"female","East Asian","Latino","outgroup",1,6,5.71428571428571,0.285714285714286,-0.842044134727061,6
2868103998,18,"female","South Asian","Latino","outgroup",1,6,6.85714285714286,-0.857142857142857,0.300813008130081,6
2868118102,18,"female","South Asian","Latino","outgroup",1,11,10.2857142857143,0.714285714285714,3.72938443670151,1
2868125591,19,"male","East Asian","Latino","outgroup",1,1,3.28571428571429,-2.28571428571429,-3.27061556329849,2
2868138598,19,"female","East Asian","Latino","outgroup",1,3,3.28571428571429,-0.285714285714286,-3.27061556329849,10
2868151921,20,"female","East Asian","Latino","outgroup",1,3,5.14285714285714,-2.14285714285714,-1.41347270615563,6
2868162318,18,"male","South Asian","Latino","outgroup",1,7,8.57142857142857,-1.57142857142857,2.0150987224158,6
2868176525,18,"female","South Asian","Latino","outgroup",1,7,8,-1,1.44367015098722,11
2868181737,17,"male","White","Latino","outgroup",1,9,8.71428571428571,0.285714285714286,2.15795586527294,6
2868182931,18,"female","White","Latino","outgroup",1,7,7.57142857142857,-0.571428571428571,1.0150987224158,8
2868197870,16,"male","Black","Latino","outgroup",1,6,5.71428571428571,0.285714285714286,-0.842044134727061,6
2868198937,18,"female","South Asian","Latino","outgroup",1,4,6.42857142857143,-2.42857142857143,-0.127758420441347,9
2868204167,19,"male","South Asian","Latino","outgroup",1,9,9.28571428571429,-0.285714285714286,2.72938443670151,11
2868208123,17,"male","East Asian","Latino","outgroup",1,1,1.42857142857143,-0.428571428571429,-5.12775842044135,3
2868227311,18,"female","East Asian","Latino","outgroup",1,6,5.28571428571429,0.714285714285714,-1.27061556329849,6
2868249604,18,"female","South Asian","Latino","outgroup",1,6,6,0,-0.556329849012775,6
2868255058,17,"female","Arabic","Latino","outgroup",1,2,2.57142857142857,-0.571428571428572,-3.9849012775842,6
2868256254,18,"female","South Asian","Latino","outgroup",1,5,4.85714285714286,0.142857142857143,-1.69918699186992,6
2868260184,18,"female","East Asian","Latino","outgroup",1,7,8.14285714285714,-1.14285714285714,1.58652729384437,9
2868287262,18,"female","Black","Latino","outgroup",1,7,6.28571428571429,0.714285714285714,-0.27061556329849,6
2868293654,20,"female","South Asian","Latino","outgroup",1,3,5.85714285714286,-2.85714285714286,-0.699186991869919,5
2868295681,18,"female","Arabic","Latino","outgroup",1,3,4,-1,-2.55632984901278,6
2868312476,17,"female","South Asian","Latino","outgroup",1,5,4.85714285714286,0.142857142857143,-1.69918699186992,8
2868315646,17,"female","White","Latino","outgroup",1,5,5.57142857142857,-0.571428571428571,-0.984901277584204,6
2868321050,18,"male","Arabic","Latino","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,10
2870039452,26,"female","East Asian","Latino","outgroup",1,8,7.57142857142857,0.428571428571429,1.0150987224158,7
2870553421,18,"female","White","Latino","outgroup",1,9,8.57142857142857,0.428571428571429,2.0150987224158,8
2871000701,18,"female","South Asian","Latino","outgroup",1,2,5.71428571428571,-3.71428571428571,-0.842044134727061,6
2871742850,18,"female","South Asian","Latino","outgroup",1,2,3.57142857142857,-1.57142857142857,-2.9849012775842,6
2871874776,18,"female","South Asian","Latino","outgroup",1,6,6.14285714285714,-0.142857142857143,-0.413472706155632,8
2873792732,18,"female","White","Latino","outgroup",1,9,7.85714285714286,1.14285714285714,1.30081300813008,8
2873855587,18,"female","South Asian","Latino","outgroup",1,5,6.71428571428571,-1.71428571428571,0.157955865272939,6
2873866031,18,"female","South Asian","Latino","outgroup",1,1,1.71428571428571,-0.714285714285714,-4.84204413472706,9
2874024887,18,"female","South Asian","Latino","outgroup",1,7,7.14285714285714,-0.142857142857143,0.586527293844368,6
2878476047,18,"female","South Asian","Latino","outgroup",1,6,6.16666666666667,-0.166666666666667,-0.389663182346109,6
2880961534,19,"female","South Asian","Latino","outgroup",1,9,8.71428571428571,0.285714285714286,2.15795586527294,9
2882698062,22,"female","East Asian","Latino","outgroup",1,6,5.28571428571429,0.714285714285714,-1.27061556329849,6
2882774045,18,"female","Latino","Latino","ingroup",-1,11,5.5,5.5,-1.05632984901278,11
2884410149,18,"female","East Asian","Latino","outgroup",1,9,9,0,2.44367015098722,6
2884435985,18,"male","South Asian","Latino","outgroup",1,6,5.85714285714286,0.142857142857143,-0.699186991869919,6
2889073286,18,"male","South Asian","Latino","outgroup",1,2,3.71428571428571,-1.71428571428571,-2.84204413472706,9
2890436033,20,"female","South Asian","Latino","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,11
2891435652,18,"female","South Asian","Latino","outgroup",1,7,6.85714285714286,0.142857142857143,0.300813008130081,6
2891467751,18,"female","South Asian","Latino","outgroup",1,6,6.57142857142857,-0.571428571428571,0.0150987224157957,6
2891481258,18,"female","South Asian","Latino","outgroup",1,5,4.42857142857143,0.571428571428571,-2.12775842044135,6
2895414729,18,"female","East Asian","Latino","outgroup",1,11,10,1,3.44367015098722,8
2895940029,19,"female","East Asian","Latino","outgroup",1,8,8.28571428571429,-0.285714285714286,1.72938443670151,7
2896871238,19,"female","White","Latino","outgroup",1,10,8.57142857142857,1.42857142857143,2.0150987224158,11
2899433669,36,"female","White","Latino","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,11
2901593462,17,"female","South Asian","Latino","outgroup",1,4,5.85714285714286,-1.85714285714286,-0.699186991869919,3
2901917006,19,"female","South Asian","Latino","outgroup",1,6,6,0,-0.556329849012775,2
2902117695,39,"female","Latino","Latino","ingroup",-1,1,3.85714285714286,-2.85714285714286,-2.69918699186992,6
2911256589,17,"female","East Asian","Latino","outgroup",1,7,6.71428571428571,0.285714285714286,0.157955865272939,6
2911301017,18,"female","South Asian","Latino","outgroup",1,7,6.85714285714286,0.142857142857143,0.300813008130081,6
2913691587,19,"female","South Asian","Latino","outgroup",1,6,7.14285714285714,-1.14285714285714,0.586527293844368,9
2916308420,17,"male","South Asian","Latino","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,11
2916376686,21,"female","White","Latino","outgroup",1,9,8.42857142857143,0.571428571428571,1.87224157955865,6
2918932945,18,"male","South Asian","Latino","outgroup",1,9,8.14285714285714,0.857142857142858,1.58652729384437,8
2921626595,22,"male","White","Latino","outgroup",1,3,4.28571428571429,-1.28571428571429,-2.27061556329849,6
2921711919,24,"female","White","Latino","outgroup",1,8,6.71428571428571,1.28571428571429,0.157955865272939,9
2923645499,18,"female","White","Latino","outgroup",1,11,9.57142857142857,1.42857142857143,3.0150987224158,11
2923708880,18,"female","East Asian","Latino","outgroup",1,2,4,-2,-2.55632984901278,7
2923723304,19,"male","White","Latino","outgroup",1,6,5.71428571428571,0.285714285714286,-0.842044134727061,6
2923724361,31,"male","White","Latino","outgroup",1,5,5.85714285714286,-0.857142857142857,-0.699186991869919,6
2923733913,18,"female","East Asian","Latino","outgroup",1,7,7.71428571428571,-0.714285714285714,1.15795586527294,6
2923740855,19,"male","White","Latino","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,11
2923742670,18,"female","South Asian","Latino","outgroup",1,8,8.71428571428571,-0.714285714285714,2.15795586527294,6
2923743228,18,"female","South Asian","Latino","outgroup",1,7,7.57142857142857,-0.571428571428571,1.0150987224158,11
2923752804,21,"male","South Asian","Latino","outgroup",1,8,6.85714285714286,1.14285714285714,0.300813008130081,6
2923812949,19,"female","South Asian","Latino","outgroup",1,11,11,0,4.44367015098722,11
2923829395,18,"female","East Asian","Latino","outgroup",1,6,7.14285714285714,-1.14285714285714,0.586527293844368,6
2923837569,18,"male","South Asian","Latino","outgroup",1,9,8.42857142857143,0.571428571428571,1.87224157955865,10
2923870646,18,"female","Arabic","Latino","outgroup",1,10,9.57142857142857,0.428571428571429,3.0150987224158,11
2923882256,17,"female","South Asian","Latino","outgroup",1,5,6.28571428571429,-1.28571428571429,-0.27061556329849,1
2923882419,17,"female","White","Latino","outgroup",1,6,5.14285714285714,0.857142857142857,-1.41347270615563,8
2923893692,18,"female","White","Latino","outgroup",1,7,6.14285714285714,0.857142857142857,-0.413472706155632,10
2923895808,18,"female","South Asian","Latino","outgroup",1,9,8.71428571428571,0.285714285714286,2.15795586527294,6
2923899199,18,"female","South Asian","Latino","outgroup",1,8,8.42857142857143,-0.428571428571429,1.87224157955865,6
2923916868,18,"female","South Asian","Latino","outgroup",1,8,6.71428571428571,1.28571428571429,0.157955865272939,6
2923942723,19,"male","South Asian","Latino","outgroup",1,3,2.71428571428571,0.285714285714286,-3.84204413472706,4
2923947348,19,"female","South Asian","Latino","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,9
2924169565,18,"female","South Asian","Latino","outgroup",1,3,6,-3,-0.556329849012775,3
2924784902,17,"female","East Asian","Latino","outgroup",1,7,7,0,0.443670150987225,6
2924799294,19,"male","East Asian","Latino","outgroup",1,3,4.57142857142857,-1.57142857142857,-1.9849012775842,6
2924804321,18,"female","South Asian","Latino","outgroup",1,2,4.57142857142857,-2.57142857142857,-1.9849012775842,8
2924811463,18,"male","East Asian","Latino","outgroup",1,10,9.57142857142857,0.428571428571429,3.0150987224158,6
2924827741,17,"female","South Asian","Latino","outgroup",1,4,6,-2,-0.556329849012775,11
2924845789,19,"female","South Asian","Latino","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,11
2924855874,18,"female","South Asian","Latino","outgroup",1,9,7.71428571428571,1.28571428571429,1.15795586527294,6
2924856209,18,"male","East Asian","Latino","outgroup",1,6,5.71428571428571,0.285714285714286,-0.842044134727061,6
2924861495,18,"male","East Asian","Latino","outgroup",1,11,10,1,3.44367015098722,6
2924870231,18,"female","Arabic","Latino","outgroup",1,9,8.42857142857143,0.571428571428571,1.87224157955865,8
2924878920,18,"female","East Asian","Latino","outgroup",1,6,5.71428571428571,0.285714285714286,-0.842044134727061,7
2924895482,17,"female","South Asian","Latino","outgroup",1,4,3.85714285714286,0.142857142857143,-2.69918699186992,8
2924896606,18,"female","East Asian","Latino","outgroup",1,6,5.28571428571429,0.714285714285714,-1.27061556329849,6
2924904696,22,"female","East Asian","Latino","outgroup",1,9,6.42857142857143,2.57142857142857,-0.127758420441347,3
2924920844,18,"female","South Asian","Latino","outgroup",1,3,3.42857142857143,-0.428571428571428,-3.12775842044135,10
2924928595,20,"male","White","Latino","outgroup",1,6,6.85714285714286,-0.857142857142857,0.300813008130081,7
2925147388,18,"female","South Asian","Latino","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,11
2925670956,28,"male","White","Latino","outgroup",1,7,6.14285714285714,0.857142857142857,-0.413472706155632,9
2925693555,29,"female","White","Latino","outgroup",1,7,6.14285714285714,0.857142857142857,-0.413472706155632,8
2925754460,26,"male","White","Latino","outgroup",1,8,5.28571428571429,2.71428571428571,-1.27061556329849,5
2925878258,18,"female","South Asian","Latino","outgroup",1,6,6.14285714285714,-0.142857142857143,-0.413472706155632,6
2926019363,18,"female","South Asian","Latino","outgroup",1,3,4,-1,-2.55632984901278,2
2928112233,18,"female","South Asian","Latino","outgroup",1,9,8.71428571428571,0.285714285714286,2.15795586527294,11
2928112297,18,"female","East Asian","Latino","outgroup",1,1,1.57142857142857,-0.571428571428571,-4.9849012775842,6
2928112653,28,"male","White","Latino","outgroup",1,8,5.85714285714286,2.14285714285714,-0.699186991869919,3
2928116558,18,"female","South Asian","Latino","outgroup",1,6,6,0,-0.556329849012775,6
2928146997,35,"male","White","Latino","outgroup",1,7,5.57142857142857,1.42857142857143,-0.984901277584204,7
2928237440,26,"male","White","Latino","outgroup",1,7,5.42857142857143,1.57142857142857,-1.12775842044135,8
2928368012,19,"male","East Asian","Latino","outgroup",1,2,3.14285714285714,-1.14285714285714,-3.41347270615563,3
2930519487,19,"male","Arabic","Latino","outgroup",1,3,4,-1,-2.55632984901278,3
2930543700,18,"female","South Asian","Latino","outgroup",1,11,10.2857142857143,0.714285714285714,3.72938443670151,11
2930588942,28,"male","Black","Latino","outgroup",1,8,6,2,-0.556329849012775,9
2930755830,31,"female","Black","Latino","outgroup",1,8,6,2,-0.556329849012775,3
2930842844,19,"female","East Asian","Latino","outgroup",1,5,5.57142857142857,-0.571428571428571,-0.984901277584204,7
2930843602,21,"male","East Asian","Latino","outgroup",1,6,6.57142857142857,-0.571428571428571,0.0150987224157957,6
2931749475,58,"female","White","Latino","outgroup",1,3,2.85714285714286,0.142857142857143,-3.69918699186992,11
2932903002,25,"female","White","Latino","outgroup",1,6,6.14285714285714,-0.142857142857143,-0.413472706155632,6
2933010017,20,"male","South Asian","Latino","outgroup",1,10,9.57142857142857,0.428571428571429,3.0150987224158,6
2933037346,30,"female","White","Latino","outgroup",1,5,5.85714285714286,-0.857142857142857,-0.699186991869919,4
2933104338,27,"male","White","Latino","outgroup",1,6,6.85714285714286,-0.857142857142857,0.300813008130081,5
2933192098,19,"female","East Asian","Latino","outgroup",1,6,5.28571428571429,0.714285714285714,-1.27061556329849,6
2935434000,18,"female","East Asian","Latino","outgroup",1,10,9,1,2.44367015098722,6
2935488410,28,"male","White","Latino","outgroup",1,10,7.14285714285714,2.85714285714286,0.586527293844368,7
2935538238,37,"male","White","Latino","outgroup",1,7,5.57142857142857,1.42857142857143,-0.984901277584204,8
2935587933,22,"male","White","Latino","outgroup",1,5,4.14285714285714,0.857142857142857,-2.41347270615563,8
2935654570,18,"male","South Asian","Latino","outgroup",1,9,10.1428571428571,-1.14285714285714,3.58652729384437,11
2936431876,18,"female","East Asian","Latino","outgroup",1,11,9.71428571428571,1.28571428571429,3.15795586527294,1
2936472383,18,"male","South Asian","Latino","outgroup",1,2,4,-2,-2.55632984901278,6
2937185036,21,"female","White","Latino","outgroup",1,6,6.28571428571429,-0.285714285714286,-0.27061556329849,9
2937591753,17,"female","East Asian","Latino","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,11
2937748232,31,"male","White","Latino","outgroup",1,7,6.14285714285714,0.857142857142857,-0.413472706155632,3
2937751921,26,"male","White","Latino","outgroup",1,7,6,1,-0.556329849012775,7
2937788303,34,"male","White","Latino","outgroup",1,8,6.42857142857143,1.57142857142857,-0.127758420441347,7
2937788621,28,"male","Black","Latino","outgroup",1,3,4.71428571428571,-1.71428571428571,-1.84204413472706,7
2937814990,30,"male","White","Latino","outgroup",1,8,5.85714285714286,2.14285714285714,-0.699186991869919,8
2937842225,21,"female","White","Latino","outgroup",1,9,5.85714285714286,3.14285714285714,-0.699186991869919,10
2937844495,27,"male","Black","Latino","outgroup",1,7,5.71428571428571,1.28571428571429,-0.842044134727061,4
2938665283,22,"male","White","Latino","outgroup",1,6,6.42857142857143,-0.428571428571429,-0.127758420441347,4
2938665317,30,"male","East Asian","Latino","outgroup",1,8,7,1,0.443670150987225,8
2938666436,28,"male","White","Latino","outgroup",1,5,5.14285714285714,-0.142857142857143,-1.41347270615563,8
2938772168,49,"female","White","Latino","outgroup",1,9,8.57142857142857,0.428571428571429,2.0150987224158,11
2939544862,33,"male","White","Latino","outgroup",1,8,6.14285714285714,1.85714285714286,-0.413472706155632,7
2939545054,27,"male","White","Latino","outgroup",1,9,6.71428571428571,2.28571428571429,0.157955865272939,7
2941872321,30,"male","White","Latino","outgroup",1,8,6,2,-0.556329849012775,4
2941873435,20,"female","South Asian","Latino","outgroup",1,3,4.85714285714286,-1.85714285714286,-1.69918699186992,6
2941873483,21,"male","White","Latino","outgroup",1,7,6.57142857142857,0.428571428571429,0.0150987224157957,8
2941875236,26,"male","White","Latino","outgroup",1,7,6.42857142857143,0.571428571428571,-0.127758420441347,8
2941959879,31,"male","Black","Latino","outgroup",1,8,6.14285714285714,1.85714285714286,-0.413472706155632,7
2941960154,27,"female","White","Latino","outgroup",1,9,7.28571428571429,1.71428571428571,0.72938443670151,7
2943607504,18,"female","White","Latino","outgroup",1,5,5.28571428571429,-0.285714285714286,-1.27061556329849,6
2944158827,23,"male","White","Latino","outgroup",1,7,6.14285714285714,0.857142857142857,-0.413472706155632,8
2944159098,31,"male","White","Latino","outgroup",1,7,6,1,-0.556329849012775,4
2944162653,22,"male","East Asian","Latino","outgroup",1,8,5.85714285714286,2.14285714285714,-0.699186991869919,8
2944165804,17,"female","South Asian","Latino","outgroup",1,6,5.57142857142857,0.428571428571429,-0.984901277584204,6
2944175735,21,"male","White","Latino","outgroup",1,4,4.71428571428571,-0.714285714285714,-1.84204413472706,6
2944209090,28,"male","White","Latino","outgroup",1,8,6.85714285714286,1.14285714285714,0.300813008130081,7
2946111318,26,"male","White","Latino","outgroup",1,7,6,1,-0.556329849012775,7
2946112805,21,"male","White","Latino","outgroup",1,9,7.28571428571429,1.71428571428571,0.72938443670151,8
2946113559,35,"male","Black","Latino","outgroup",1,7,6,1,-0.556329849012775,7
2946113862,30,"female","White","Latino","outgroup",1,8,5.85714285714286,2.14285714285714,-0.699186991869919,9
2947410428,27,"male","White","Latino","outgroup",1,2,4.57142857142857,-2.57142857142857,-1.9849012775842,9
2947410561,29,"male","White","Latino","outgroup",1,3,5.14285714285714,-2.14285714285714,-1.41347270615563,8
2947410683,21,"male","White","Latino","outgroup",1,8,5.14285714285714,2.85714285714286,-1.41347270615563,8
2947447283,35,"male","White","Latino","outgroup",1,7,5.57142857142857,1.42857142857143,-0.984901277584204,8
2947447361,26,"male","Black","Latino","outgroup",1,7,5.71428571428571,1.28571428571429,-0.842044134727061,7
2948663870,18,"female","East Asian","Latino","outgroup",1,9,7.85714285714286,1.14285714285714,1.30081300813008,6
2948714985,28,"male","White","Latino","outgroup",1,5,4.85714285714286,0.142857142857143,-1.69918699186992,4
2948715505,23,"male","White","Latino","outgroup",1,7,5.28571428571429,1.71428571428571,-1.27061556329849,7
2948715615,31,"female","White","Latino","outgroup",1,8,6,2,-0.556329849012775,8
2952751486,18,"female","East Asian","Latino","outgroup",1,6,5.71428571428571,0.285714285714286,-0.842044134727061,6
2957728051,18,"male","South Asian","Latino","outgroup",1,6,6.14285714285714,-0.142857142857143,-0.413472706155632,11
2957841757,18,"male","East Asian","Latino","outgroup",1,6,6.85714285714286,-0.857142857142857,0.300813008130081,6
2686418065,19,"female","East Asian","First Nation","outgroup",1,1,3.28571428571429,-2.28571428571429,-3.27061556329849,6
2686421993,21,"female","Black","First Nation","outgroup",1,11,8.14285714285714,2.85714285714286,1.58652729384437,11
2689644625,20,"male","White","First Nation","outgroup",1,10,9.42857142857143,0.571428571428571,2.87224157955865,8
2691389255,16,"female","White","First Nation","outgroup",1,8,5.85714285714286,2.14285714285714,-0.699186991869919,10
2693147902,42,"female","White","First Nation","outgroup",1,9,7.57142857142857,1.42857142857143,1.0150987224158,9
2699273962,19,"female","White","First Nation","outgroup",1,9,6.71428571428571,2.28571428571429,0.157955865272939,8
2699519421,27,"male","Black","First Nation","outgroup",1,2,2.28571428571429,-0.285714285714286,-4.27061556329849,6
2703252355,19,"male","South Asian","First Nation","outgroup",1,10,9.28571428571429,0.714285714285714,2.72938443670151,9
2704910121,16,"male","South Asian","First Nation","outgroup",1,11,10,1,3.44367015098722,10
2707212945,22,"female","Arabic","First Nation","outgroup",1,9,8.71428571428571,0.285714285714286,2.15795586527294,9
2715291121,22,"female","South Asian","First Nation","outgroup",1,11,9.85714285714286,1.14285714285714,3.30081300813008,6
2723401015,65,"male","White","First Nation","outgroup",1,8,8,0,1.44367015098722,6
2725041058,28,"female","Black","First Nation","outgroup",1,5,5.33333333333333,-0.333333333333333,-1.22299651567944,6
2726742898,17,"female","East Asian","First Nation","outgroup",1,9,7.42857142857143,1.57142857142857,0.872241579558653,9
2726811272,23,"male","White","First Nation","outgroup",1,3,6.28571428571429,-3.28571428571429,-0.27061556329849,4
2726822900,21,"male","South Asian","First Nation","outgroup",1,6,5.85714285714286,0.142857142857143,-0.699186991869919,6
2727418770,21,"male","White","First Nation","outgroup",1,6,6.71428571428571,-0.714285714285714,0.157955865272939,6
2727425179,18,"female","Black","First Nation","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,10
2728025456,35,"female","White","First Nation","outgroup",1,5,4.85714285714286,0.142857142857143,-1.69918699186992,6
2728049492,25,"female","East Asian","First Nation","outgroup",1,9,8,1,1.44367015098722,9
2728062356,48,"female","White","First Nation","outgroup",1,8,6.57142857142857,1.42857142857143,0.0150987224157957,6
2728503749,44,"male","White","First Nation","outgroup",1,1,1.85714285714286,-0.857142857142857,-4.69918699186992,6
2729554736,21,"female","White","First Nation","outgroup",1,10,6.14285714285714,3.85714285714286,-0.413472706155632,6
2729753307,19,"female","East Asian","First Nation","outgroup",1,8,7.28571428571429,0.714285714285714,0.72938443670151,6
2729825008,35,"female","East Asian","First Nation","outgroup",1,6,6.85714285714286,-0.857142857142857,0.300813008130081,6
2731364880,18,"female","South Asian","First Nation","outgroup",1,10,9,1,2.44367015098722,8
2731379974,18,"female","South Asian","First Nation","outgroup",1,9,5.85714285714286,3.14285714285714,-0.699186991869919,6
2731389812,19,"male","South Asian","First Nation","outgroup",1,8,8.14285714285714,-0.142857142857142,1.58652729384437,8
2731396843,24,"female","South Asian","First Nation","outgroup",1,5,3.42857142857143,1.57142857142857,-3.12775842044135,3
2731427023,29,"female","East Asian","First Nation","outgroup",1,8,7.57142857142857,0.428571428571429,1.0150987224158,6
2731433398,23,"female","South Asian","First Nation","outgroup",1,11,6.85714285714286,4.14285714285714,0.300813008130081,9
2731438695,16,"female","East Asian","First Nation","outgroup",1,6,6.14285714285714,-0.142857142857143,-0.413472706155632,6
2731445587,26,"female","East Asian","First Nation","outgroup",1,8,8,0,1.44367015098722,6
2731472699,23,"female","East Asian","First Nation","outgroup",1,9,8.42857142857143,0.571428571428571,1.87224157955865,9
2731509146,19,"male","White","First Nation","outgroup",1,6,5.71428571428571,0.285714285714286,-0.842044134727061,6
2731550324,21,"male","East Asian","First Nation","outgroup",1,11,8.85714285714286,2.14285714285714,2.30081300813008,6
2731561185,21,"male","White","First Nation","outgroup",1,9,7.85714285714286,1.14285714285714,1.30081300813008,9
2731563337,22,"female","Arabic","First Nation","outgroup",1,10,9.57142857142857,0.428571428571429,3.0150987224158,11
